id	n	tau	factorization
3671	1588617360	960	2^4*3^5*5^1*11^1*17^1*19^1*23^1
3672	1589187600	1200	2^4*3^4*5^2*7^3*11^1*13^1
3673	1589649600	1008	2^6*3^1*5^2*7^1*11^2*17^1*23^1
3674	1590220800	864	2^11*3^2*5^2*7^1*17^1*29^1
3675	1590435000	960	2^3*3^5*5^4*7^1*11^1*17^1
3676	1590563520	1008	2^6*3^3*5^1*7^2*13^1*17^2
3677	1591291800	864	2^3*3^2*5^2*7^1*17^2*19^1*23^1
3678	1591349760	1280	2^9*3^3*5^1*7^1*11^1*13^1*23^1
3679	1591682400	1080	2^5*3^4*5^2*7^1*11^2*29^1
3680	1591995600	960	2^4*3^3*5^2*13^1*17^1*23^1*29^1
3681	1592136000	896	2^6*3^7*5^3*7^1*13^1
3682	1592680320	1152	2^7*3^5*5^1*7^2*11^1*19^1
3683	1592791200	1296	2^5*3^2*5^2*7^1*11^1*13^2*17^1
3684	1593262440	1024	2^3*3^3*5^1*7^3*11^1*17^1*23^1
3685	1593326700	864	2^2*3^5*5^2*7^1*17^1*19^1*29^1
3686	1593446400	936	2^12*3^2*5^2*7^1*13^1*19^1
3687	1593900000	864	2^5*3^2*5^5*7^1*11^1*23^1
3688	1594362000	960	2^4*3^1*5^3*7^2*11^1*17^1*29^1
3689	1595224800	864	2^5*3^3*5^2*13^2*19^1*23^1
3690	1595361600	1008	2^6*3^2*5^2*7^3*17^1*19^1
3691	1595493900	972	2^2*3^2*5^2*7^2*11^2*13^1*23^1
3692	1596067200	1152	2^7*3^3*5^2*7^2*13^1*29^1
3693	1596218400	1008	2^5*3^6*5^2*7^1*17^1*23^1
3694	1596291840	1152	2^8*3^3*5^1*11^1*13^1*17^1*19^1
3695	1596558600	864	2^3*3^5*5^2*7^1*13^1*19^2
3696	1596561120	864	2^5*3^2*5^1*7^2*11^3*17^1
3697	1596672000	960	2^11*3^4*5^3*7^1*11^1
3698	1596798000	960	2^4*3^2*5^3*7^1*19^1*23^1*29^1
3699	1596875280	960	2^4*3^1*5^1*7^1*11^1*13^1*17^2*23^1
3700	1597596000	1152	2^5*3^1*5^3*7^2*11^1*13^1*19^1
3701	1598210460	864	2^2*3^3*5^1*7^2*11^1*17^2*19^1
3702	1598454000	960	2^4*3^5*5^3*11^1*13^1*23^1
3703	1598917320	1280	2^3*3^4*5^1*7^1*11^1*13^1*17^1*29^1
3704	1599000480	1152	2^5*3^3*5^1*7^1*11^2*19^1*23^1
3705	1599523200	864	2^7*3^5*5^2*11^2*17^1
3706	1599575040	880	2^10*3^4*5^1*7^1*19^1*29^1
3707	1599919776	864	2^5*3^5*7^2*13^1*17^1*19^1
3708	1600159680	1008	2^6*3^2*5^1*7^2*17^1*23^1*29^1
3709	1600448850	864	2^1*3^2*5^2*7^1*11^2*13^1*17^1*19^1
3710	1600830000	900	2^4*3^3*5^4*7^2*11^2
3711	1600959360	1024	2^7*3^1*5^1*7^3*11^1*13^1*17^1
3712	1601107200	972	2^8*3^2*5^2*7^1*11^1*19^2
3713	1601145000	960	2^3*3^2*5^4*7^1*13^1*17^1*23^1
3714	1602160560	1200	2^4*3^4*5^1*7^1*11^1*13^2*19^1
3715	1602216000	1008	2^6*3^2*5^3*7^1*11^1*17^2
3716	1602400800	1152	2^5*3^1*5^2*7^1*11^1*13^1*23^1*29^1
3717	1603158480	960	2^4*3^7*5^1*7^2*11^1*17^1
3718	1603405440	1152	2^7*3^2*5^1*7^2*13^1*19^1*23^1
3719	1603472640	864	2^8*3^1*5^1*7^1*11^2*17^1*29^1
3720	1603740600	1152	2^3*3^3*5^2*7^2*11^1*19^1*29^1
3721	1603929600	1200	2^9*3^4*5^2*7^1*13^1*17^1
3722	1604664000	896	2^6*3^3*5^3*17^1*19^1*23^1
3723	1604857800	864	2^3*3^1*5^2*7^2*13^2*17^1*19^1
3724	1605129120	864	2^5*3^2*5^1*7^1*17^2*19^1*29^1
3725	1605240000	840	2^6*3^2*5^4*7^3*13^1
3726	1605403800	1008	2^3*3^6*5^2*7^1*11^2*13^1
3727	1605922560	864	2^8*3^2*5^1*11^1*19^1*23^1*29^1
3728	1606176000	864	2^8*3^3*5^3*11^1*13^2
3729	1606268664	1024	2^3*3^3*7^1*11^1*13^1*17^1*19^1*23^1
3730	1606651200	1260	2^6*3^4*5^2*7^2*11^1*23^1
3731	1606725120	960	2^9*3^1*5^1*7^1*11^2*13^1*19^1
3732	1606793760	864	2^5*3^5*5^1*11^1*13^1*17^2
3733	1607377200	960	2^4*3^1*5^2*11^1*13^1*17^1*19^1*29^1
3734	1607760000	960	2^7*3^2*5^4*7^1*11^1*29^1
3735	1608042240	864	2^8*3^3*5^1*7^1*17^2*23^1
3736	1608106500	1152	2^2*3^3*5^3*7^2*11^1*13^1*17^1
3737	1608384960	1008	2^6*3^2*5^1*7^1*13^1*17^1*19^2
3738	1608768000	960	2^9*3^3*5^3*7^2*19^1
3739	1609367760	1080	2^4*3^2*5^1*7^2*11^2*13^1*29^1
3740	1609520220	864	2^2*3^5*5^1*7^1*11^2*17^1*23^1
3741	1609826400	972	2^5*3^5*5^2*7^2*13^2
3742	1609977600	864	2^8*3^3*5^2*7^1*11^3
3743	1610098560	896	2^7*3^6*5^1*7^1*17^1*29^1
3744	1610294400	1152	2^7*3^2*5^2*11^1*13^1*17^1*23^1
3745	1610376768	896	2^6*3^3*7^3*11^1*13^1*19^1
3746	1610563500	960	2^2*3^4*5^3*7^1*13^1*19^1*23^1
3747	1611114120	864	2^3*3^2*5^1*7^2*11^1*19^2*23^1
3748	1611640800	1440	2^5*3^4*5^2*7^1*11^1*17^1*19^1
3749	1612353600	1008	2^6*3^5*5^2*11^1*13^1*29^1
3750	1613364480	1008	2^8*3^6*5^1*7^1*13^1*19^1
3751	1613606400	960	2^9*3^3*5^2*7^1*23^1*29^1
3752	1613636640	864	2^5*3^5*5^1*7^3*11^2
3753	1613898000	960	2^4*3^3*5^3*11^2*13^1*19^1
3754	1613954160	1200	2^4*3^4*5^1*7^2*13^1*17^1*23^1
3755	1614412800	1188	2^10*3^2*5^2*7^2*11^1*13^1
3756	1615068000	1152	2^5*3^2*5^3*7^1*13^1*17^1*29^1
3757	1615152000	1024	2^7*3^1*5^3*7^1*11^1*19^1*23^1
3758	1616214600	1152	2^3*3^3*5^2*7^1*11^1*13^2*23^1
3759	1616353200	900	2^4*3^2*5^2*7^4*11^1*17^1
3760	1616487840	960	2^5*3^4*5^1*11^1*17^1*23^1*29^1
3761	1616630400	864	2^7*3^8*5^2*7^1*11^1
3762	1617295680	1344	2^6*3^3*5^1*7^1*11^2*13^1*17^1
3763	1617565950	864	2^1*3^5*5^2*7^2*11^1*13^1*19^1
3764	1617808500	864	2^2*3^2*5^3*7^2*11^1*23^1*29^1
3765	1617960960	896	2^13*3^3*5^1*7^1*11^1*19^1
3766	1618036200	864	2^3*3^2*5^2*11^2*17^1*19^1*23^1
3767	1618344000	1008	2^6*3^2*5^3*7^1*13^2*19^1
3768	1618552320	960	2^9*3^1*5^1*7^2*11^1*17^1*23^1
3769	1618617600	864	2^8*3^3*5^2*17^1*19^1*29^1
3770	1618822800	960	2^4*3^3*5^2*7^3*19^1*23^1
3771	1618966440	960	2^3*3^4*5^1*7^1*13^1*17^2*19^1
3772	1619352000	1008	2^6*3^5*5^3*7^2*17^1
3773	1619766720	1120	2^6*3^4*5^1*11^1*13^1*19^1*23^1
3774	1620358740	864	2^2*3^2*5^1*7^1*11^1*13^1*17^1*23^2
3775	1620622080	1080	2^8*3^4*5^1*7^2*11^1*29^1
3776	1621121040	840	2^4*3^6*5^1*7^1*11^1*19^2
3777	1621233900	864	2^2*3^3*5^2*11^1*13^2*17^1*19^1
3778	1621620000	1200	2^5*3^4*5^4*7^1*11^1*13^1
3779	1621751040	972	2^8*3^2*5^1*7^2*13^2*17^1
3780	1622174400	1134	2^6*3^2*5^2*7^2*11^2*19^1
3781	1622493600	1152	2^5*3^1*5^2*7^1*13^1*17^1*19^1*23^1
3782	1623578880	864	2^8*3^1*5^1*7^1*11^1*17^2*19^1
3783	1623850200	864	2^3*3^3*5^2*7^2*17^1*19^2
3784	1623978720	864	2^5*3^8*5^1*7^1*13^1*17^1
3785	1624296960	960	2^9*3^2*5^1*11^1*13^1*17^1*29^1
3786	1624502880	1152	2^5*3^2*5^1*7^3*11^1*13^1*23^1
3787	1624568400	1200	2^4*3^4*5^2*7^1*13^1*19^1*29^1
3788	1625184000	864	2^8*3^5*5^3*11^1*19^1
3789	1625778000	1280	2^4*3^3*5^3*7^1*11^1*17^1*23^1
3790	1626124500	864	2^2*3^2*5^3*7^1*11^1*13^1*19^2
3791	1626249240	864	2^3*3^2*5^1*7^2*11^1*17^2*29^1
3792	1626643200	864	2^8*3^1*5^2*7^3*13^1*19^1
3793	1626809184	864	2^5*3^5*7^1*11^2*13^1*19^1
3794	1627053120	1008	2^6*3^2*5^1*7^1*11^2*23^1*29^1
3795	1627516800	1152	2^7*3^5*5^2*7^1*13^1*23^1
3796	1627857000	896	2^3*3^6*5^3*7^1*11^1*29^1
3797	1627920000	960	2^7*3^2*5^4*7^1*17^1*19^1
3798	1627988544	840	2^6*3^4*7^2*13^1*17^1*29^1
3799	1628073216	864	2^8*3^3*7^2*11^1*19^1*23^1
3800	1628526900	864	2^2*3^1*5^2*7^1*11^2*13^1*17^1*29^1
3801	1628605440	1056	2^10*3^5*5^1*7^1*11^1*17^1
3802	1628733960	1024	2^3*3^3*5^1*7^1*17^1*19^1*23^1*29^1
3803	1628877600	864	2^5*3^7*5^2*7^2*19^1
3804	1628991000	960	2^3*3^4*5^3*7^1*13^2*17^1
3805	1629196800	960	2^9*3^1*5^2*7^1*11^1*19^1*29^1
3806	1629547920	1440	2^4*3^2*5^1*7^2*11^1*13^1*17^1*19^1
3807	1629936000	1024	2^7*3^3*5^3*7^3*11^1
3808	1630268640	1152	2^5*3^3*5^1*7^1*11^1*13^2*29^1
3809	1630423080	896	2^3*3^6*5^1*11^1*13^1*17^1*23^1
3810	1630886400	900	2^9*3^4*5^2*11^2*13^1
3811	1631015100	864	2^2*3^2*5^2*11^1*13^1*19^1*23^1*29^1
3812	1631535360	864	2^8*3^1*5^1*7^2*13^1*23^1*29^1
3813	1631689920	840	2^6*3^4*5^1*7^1*17^1*23^2
3814	1631830200	864	2^3*3^1*5^2*7^1*11^2*13^2*19^1
3815	1632037680	960	2^4*3^3*5^1*7^1*13^1*19^2*23^1
3816	1632106080	864	2^5*3^2*5^1*11^2*17^1*19^1*29^1
3817	1632153600	936	2^12*3^2*5^2*7^1*11^1*23^1
3818	1632571200	1008	2^6*3^5*5^2*13^1*17^1*19^1
3819	1632846600	1080	2^3*3^4*5^2*7^2*11^2*17^1
3820	1632899520	896	2^6*3^3*5^1*7^3*19^1*29^1
3821	1633167900	864	2^2*3^3*5^2*7^1*13^1*17^2*23^1
3822	1633632000	1152	2^8*3^1*5^3*7^1*11^1*13^1*17^1
3823	1633905000	960	2^3*3^3*5^4*7^2*13^1*19^1
3824	1633975200	864	2^5*3^3*5^2*11^1*13^1*23^2
3825	1634448816	960	2^4*3^2*7^1*11^1*13^1*17^1*23^1*29^1
3826	1634592960	1176	2^6*3^6*5^1*7^2*11^1*13^1
3827	1635068160	864	2^8*3^3*5^1*11^2*17^1*23^1
3828	1635341400	1152	2^3*3^5*5^2*7^1*11^1*19^1*23^1
3829	1635379200	864	2^11*3^3*5^2*7^1*13^2
3830	1636128000	864	2^8*3^2*5^3*13^1*19^1*23^1
3831	1636404000	864	2^5*3^1*5^3*7^2*11^2*23^1
3832	1636602240	1024	2^7*3^1*5^1*7^1*13^1*17^1*19^1*29^1
3833	1637222400	864	2^11*3^2*5^2*11^1*17^1*19^1
3834	1637344800	1152	2^5*3^3*5^2*7^3*13^1*17^1
3835	1637496000	840	2^6*3^4*5^3*7^1*19^2
3836	1637764128	864	2^5*3^2*7^1*11^1*13^2*19^1*23^1
3837	1638094500	864	2^2*3^2*5^3*7^2*17^1*19^1*23^1
3838	1638299520	960	2^7*3^4*5^1*11^1*13^2*17^1
3839	1638784224	864	2^5*3^5*7^2*11^1*17^1*23^1
3840	1638819000	1024	2^3*3^3*5^3*7^1*13^1*23^1*29^1
3841	1639249920	864	2^11*3^3*5^1*7^2*11^2
3842	1639379280	960	2^4*3^1*5^1*7^2*11^1*19^1*23^1*29^1
3843	1639572480	1056	2^10*3^2*5^1*7^1*13^1*17^1*23^1
3844	1639638000	1080	2^4*3^2*5^3*7^2*11^1*13^2
3845	1639915200	1344	2^6*3^3*5^2*7^1*11^1*17^1*29^1
3846	1640943360	1080	2^8*3^4*5^1*7^2*17^1*19^1
3847	1641079440	1200	2^4*3^4*5^1*7^1*11^2*13^1*23^1
3848	1641486000	960	2^4*3^1*5^3*7^1*11^2*17^1*19^1
3849	1641669120	960	2^9*3^5*5^1*7^1*13^1*29^1
3850	1642212000	864	2^5*3^2*5^3*11^2*13^1*29^1
3851	1642354560	864	2^7*3^2*5^1*7^2*11^1*23^2
3852	1642420800	840	2^6*3^4*5^2*19^1*23^1*29^1
3853	1642619160	864	2^3*3^2*5^1*7^2*13^2*19^1*29^1
3854	1643166000	840	2^4*3^6*5^3*7^2*23^1
3855	1643241600	1536	2^7*3^3*5^2*7^1*11^1*13^1*19^1
3856	1643842200	1152	2^3*3^1*5^2*7^2*11^1*13^1*17^1*23^1
3857	1645600320	1008	2^6*3^3*5^1*7^2*13^2*23^1
3858	1645944300	1080	2^2*3^4*5^2*7^2*11^1*13^1*29^1
3859	1646175960	960	2^3*3^4*5^1*11^2*13^1*17^1*19^1
3860	1646353800	864	2^3*3^2*5^2*7^1*13^1*19^1*23^2
3861	1646568000	1008	2^6*3^5*5^3*7^1*11^2
3862	1646701056	960	2^9*3^3*7^2*11^1*13^1*17^1
3863	1646892000	960	2^5*3^4*5^3*13^1*17^1*23^1
3864	1646976240	960	2^4*3^5*5^1*7^3*13^1*19^1
3865	1647223200	864	2^5*3^2*5^2*7^3*23^1*29^1
3866	1647369360	960	2^4*3^3*5^1*7^1*13^1*17^2*29^1
3867	1647455040	1344	2^6*3^2*5^1*7^1*11^1*17^1*19^1*23^1
3868	1648046400	840	2^6*3^1*5^2*7^4*11^1*13^1
3869	1648183680	1024	2^7*3^3*5^1*11^1*13^1*23^1*29^1
3870	1648269000	896	2^3*3^6*5^3*7^1*17^1*19^1
3871	1648947300	864	2^2*3^1*5^2*7^1*11^1*13^1*17^2*19^1
3872	1649007360	972	2^8*3^2*5^1*7^1*11^2*13^2
3873	1649340000	1080	2^5*3^2*5^4*7^2*11^1*17^1
3874	1649561760	1152	2^5*3^5*5^1*7^1*11^1*19^1*29^1
3875	1649676600	864	2^3*3^2*5^2*11^1*13^2*17^1*29^1
3876	1649762400	864	2^5*3^1*5^2*11^2*13^1*19^1*23^1
3877	1650633600	864	2^7*3^1*5^2*7^2*11^2*29^1
3878	1650710880	1152	2^5*3^3*5^1*7^1*13^2*17^1*19^1
3879	1650989340	864	2^2*3^2*5^1*7^3*11^2*13^1*17^1
3880	1651104000	1080	2^8*3^4*5^3*7^2*13^1
3881	1651141800	864	2^3*3^3*5^2*7^1*11^2*19^2
3882	1651668480	960	2^9*3^2*5^1*7^3*11^1*19^1
3883	1651860000	960	2^5*3^3*5^4*7^1*19^1*23^1
3884	1652338800	1080	2^4*3^2*5^2*7^2*17^1*19^1*29^1
3885	1652555520	1008	2^8*3^6*5^1*7^1*11^1*23^1
3886	1653069600	864	2^5*3^3*5^2*7^1*13^1*29^2
3887	1653511860	1152	2^2*3^3*5^1*7^2*11^1*13^1*19^1*23^1
3888	1654052400	1440	2^4*3^5*5^2*7^1*11^1*13^1*17^1
3889	1654617888	864	2^5*3^3*7^2*11^2*17^1*19^1
3890	1654653000	1024	2^3*3^1*5^3*7^1*11^1*13^1*19^1*29^1
3891	1654732800	864	2^11*3^5*5^2*7^1*19^1
3892	1655337600	1152	2^7*3^3*5^2*7^2*17^1*23^1
3893	1655349696	840	2^6*3^4*7^1*11^2*13^1*29^1
3894	1655690400	972	2^5*3^2*5^2*7^2*13^1*19^2
3895	1656579600	840	2^4*3^6*5^2*13^1*19^1*23^1
3896	1656837000	864	2^3*3^2*5^3*7^2*13^1*17^2
3897	1656935280	960	2^4*3^2*5^1*7^1*11^3*13^1*19^1
3898	1657454400	882	2^6*3^6*5^2*7^2*29^1
3899	1657656000	1344	2^6*3^2*5^3*7^1*11^1*13^1*23^1
3900	1657687680	896	2^7*3^6*5^1*11^1*17^1*19^1
3901	1658136480	1152	2^5*3^1*5^1*7^2*11^1*13^1*17^1*29^1
3902	1658293560	960	2^3*3^4*5^1*7^1*11^1*17^2*23^1
3903	1658764800	1080	2^9*3^2*5^2*7^1*11^2*17^1
3904	1659042000	1200	2^4*3^4*5^3*7^2*11^1*19^1
3905	1660478400	1008	2^6*3^3*5^2*7^1*17^2*19^1
3906	1660538880	1040	2^12*3^4*5^1*7^1*11^1*13^1
3907	1660616100	864	2^2*3^3*5^2*11^2*13^1*17^1*23^1
3908	1660669920	1152	2^5*3^2*5^1*7^1*13^1*19^1*23^1*29^1
3909	1661212800	960	2^7*3^4*5^2*13^1*17^1*29^1
3910	1661299200	960	2^9*3^3*5^2*11^1*19^1*23^1
3911	1661423400	960	2^3*3^4*5^2*7^3*13^1*23^1
3912	1661499840	1008	2^6*3^1*5^1*7^2*11^1*13^2*19^1
3913	1661780736	864	2^8*3^2*7^1*11^1*17^1*19^1*29^1
3914	1661906400	864	2^5*3^1*5^2*7^1*11^1*17^1*23^2
3915	1662392160	864	2^5*3^5*5^1*11^1*13^2*23^1
3916	1662534720	1120	2^6*3^4*5^1*7^3*11^1*17^1
3917	1662570000	900	2^4*3^2*5^4*7^2*13^1*29^1
3918	1662804000	1152	2^5*3^2*5^3*11^1*13^1*17^1*19^1
3919	1663200000	864	2^8*3^3*5^5*7^1*11^1
3920	1663334400	864	2^11*3^1*5^2*7^2*13^1*17^1
3921	1663683840	864	2^8*3^3*5^1*7^1*13^1*23^2
3922	1663782120	1024	2^3*3^7*5^1*7^1*11^1*13^1*19^1
3923	1664031600	1200	2^4*3^4*5^2*7^1*11^1*23^1*29^1
3924	1664863200	1296	2^5*3^3*5^2*7^2*11^2*13^1
3925	1665074880	1008	2^6*3^5*5^1*7^2*19^1*23^1
3926	1665190800	1080	2^4*3^2*5^2*7^1*13^2*17^1*23^1
3927	1665619200	864	2^8*3^7*5^2*7^1*17^1
3928	1665625500	864	2^2*3^2*5^3*7^1*11^2*19^1*23^1
3929	1666156800	864	2^8*3^1*5^2*7^3*11^1*23^1
3930	1666224000	1024	2^7*3^3*5^3*7^1*19^1*29^1
3931	1666304640	1152	2^7*3^2*5^1*7^1*11^1*13^1*17^2
3932	1666583100	1080	2^2*3^4*5^2*7^2*13^1*17^1*19^1
3933	1667320200	864	2^3*3^5*5^2*7^1*13^2*29^1
3934	1667890224	960	2^4*3^3*7^2*11^1*13^1*19^1*29^1
3935	1667952000	896	2^7*3^6*5^3*11^1*13^1
3936	1668522240	1080	2^8*3^4*5^1*7^1*11^2*19^1
3937	1668850560	1024	2^7*3^3*5^1*13^1*17^1*19^1*23^1
3938	1669132080	1080	2^4*3^2*5^1*7^2*11^2*17^1*23^1
3939	1669199400	960	2^3*3^4*5^2*11^1*17^1*19^1*29^1
3940	1669248000	880	2^10*3^4*5^3*7^1*23^1
3941	1669449600	864	2^7*3^2*5^2*7^3*13^2
3942	1669731840	960	2^9*3^3*5^1*7^2*17^1*29^1
3943	1670214000	960	2^4*3^1*5^3*7^2*13^1*19^1*23^1
3944	1670245920	864	2^5*3^5*5^1*7^1*17^1*19^2
3945	1670760000	1120	2^6*3^3*5^4*7^1*13^1*17^1
3946	1670917248	960	2^7*3^4*7^2*11^1*13^1*23^1
3947	1671266520	864	2^3*3^5*5^1*7^2*11^2*29^1
3948	1671331200	1152	2^7*3^1*5^2*7^2*11^1*17^1*19^1
3949	1671595380	960	2^2*3^4*5^1*7^1*13^1*17^1*23^1*29^1
3950	1671682320	960	2^4*3^3*5^1*7^1*11^1*19^1*23^2
3951	1672070400	1296	2^8*3^2*5^2*7^1*11^1*13^1*29^1
3952	1672228800	1008	2^6*3^5*5^2*11^1*17^1*23^1
3953	1672430760	1152	2^3*3^3*5^1*7^2*11^1*13^2*17^1
3954	1672585200	900	2^4*3^4*5^2*11^1*13^1*19^2
3955	1673118720	1056	2^10*3^3*5^1*7^2*13^1*19^1
3956	1673595000	960	2^3*3^3*5^4*7^2*11^1*23^1
3957	1673730240	896	2^6*3^1*5^1*7^3*13^1*17^1*23^1
3958	1673884800	864	2^7*3^2*5^2*7^1*19^2*23^1
3959	1674080100	864	2^2*3^2*5^2*7^3*11^1*17^1*29^1
3960	1674315720	864	2^3*3^2*5^1*7^1*11^2*17^2*19^1
3961	1674986040	960	2^3*3^4*5^1*7^1*13^2*19^1*23^1
3962	1675044000	864	2^5*3^2*5^3*7^1*17^2*23^1
3963	1675056240	960	2^4*3^3*5^1*11^2*13^1*17^1*29^1
3964	1675870560	960	2^5*3^4*5^1*7^3*13^1*29^1
3965	1676106432	1120	2^6*3^4*7^1*11^1*13^1*17^1*19^1
3966	1676357760	1024	2^7*3^1*5^1*7^1*11^1*17^1*23^1*29^1
3967	1676505600	1080	2^9*3^5*5^2*7^2*11^1
3968	1676637900	864	2^2*3^3*5^2*7^2*19^1*23^1*29^1
3969	1677186000	960	2^4*3^5*5^3*7^1*17^1*29^1
3970	1677475800	1152	2^3*3^2*5^2*7^3*11^1*13^1*19^1
3971	1678376700	1008	2^2*3^6*5^2*7^1*11^1*13^1*23^1
3972	1678453920	864	2^5*3^3*5^1*11^2*13^2*19^1
3973	1678501440	840	2^6*3^4*5^1*7^1*11^1*29^2
3974	1678792500	960	2^2*3^3*5^4*7^1*11^1*17^1*19^1
3975	1678928160	864	2^5*3^1*5^1*7^2*13^1*17^2*19^1
3976	1679328000	864	2^8*3^2*5^3*7^3*17^1
3977	1679499360	1008	2^5*3^6*5^1*7^1*11^2*17^1
3978	1679670720	1008	2^6*3^2*5^1*7^1*13^2*17^1*29^1
3979	1679758080	1152	2^8*3^1*5^1*7^1*11^1*13^1*19^1*23^1
3980	1680109200	1080	2^4*3^2*5^2*7^1*11^2*19^1*29^1
3981	1680307200	1056	2^10*3^3*5^2*11^1*13^1*17^1
3982	1680588000	1152	2^5*3^5*5^3*7^1*13^1*19^1
3983	1680840000	840	2^6*3^2*5^4*7^1*23^1*29^1
3984	1681162560	1008	2^6*3^3*5^1*7^2*11^1*19^2
3985	1681680000	960	2^7*3^1*5^4*7^2*11^1*13^1
3986	1682326800	1080	2^4*3^3*5^2*7^2*11^1*17^2
3987	1682520840	1152	2^3*3^2*5^1*7^2*11^1*13^1*23^1*29^1
3988	1683158400	1152	2^7*3^3*5^2*7^1*11^2*23^1
3989	1684126080	1152	2^7*3^5*5^1*7^2*13^1*17^1
3990	1684683000	1152	2^3*3^2*5^3*7^1*11^2*13^1*17^1
3991	1684737600	1008	2^6*3^1*5^2*7^2*13^1*19^1*29^1
3992	1684897200	1200	2^4*3^4*5^2*7^1*17^1*19^1*23^1
3993	1685376000	1056	2^10*3^2*5^3*7^1*11^1*19^1
3994	1685642400	864	2^5*3^5*5^2*13^1*23^1*29^1
3995	1686218688	896	2^6*3^3*7^1*11^1*19^1*23^1*29^1
3996	1686484800	1260	2^6*3^4*5^2*7^1*11^1*13^2
3997	1686769920	864	2^8*3^5*5^1*11^1*17^1*29^1
3998	1686983760	960	2^4*3^5*5^1*7^3*11^1*23^1
3999	1687061376	864	2^7*3^2*7^2*11^2*13^1*19^1
4000	1687257000	1024	2^3*3^3*5^3*11^1*13^1*19^1*23^1
4001	1687746060	1152	2^2*3^2*5^1*7^1*11^1*13^1*17^1*19^1*29^1
4002	1687795200	1080	2^9*3^2*5^2*7^2*13^1*23^1
4003	1688148000	1152	2^5*3^3*5^3*7^2*11^1*29^1
4004	1688385600	1008	2^6*3^3*5^2*11^2*17^1*19^1
4005	1688924160	936	2^12*3^2*5^1*7^2*11^1*17^1
4006	1689206400	960	2^7*3^4*5^2*7^3*19^1
4007	1689324000	864	2^5*3^1*5^3*7^2*13^2*17^1
4008	1689609600	864	2^7*3^2*5^2*7^1*17^2*29^1
4009	1690191360	960	2^9*3^5*5^1*11^1*13^1*19^1
4010	1690476480	840	2^6*3^4*5^1*7^2*11^3
4011	1690809120	1536	2^5*3^3*5^1*7^1*11^1*13^1*17^1*23^1
4012	1691169480	864	2^3*3^2*5^1*7^1*11^1*13^2*19^2
4013	1691289600	864	2^11*3^1*5^2*7^1*11^2*13^1
4014	1691976000	896	2^6*3^1*5^3*11^1*13^1*17^1*29^1
4015	1692222840	1152	2^3*3^5*5^1*7^2*11^1*17^1*19^1
4016	1692971280	1120	2^4*3^6*5^1*7^1*11^1*13^1*29^1
4017	1693036800	1296	2^8*3^2*5^2*7^1*13^1*17^1*19^1
4018	1693322400	864	2^5*3^1*5^2*7^3*11^2*17^1
4019	1694286720	960	2^7*3^4*5^1*7^2*23^1*29^1
4020	1694592900	1080	2^2*3^4*5^2*7^1*11^2*13^1*19^1
4021	1695133440	1152	2^8*3^3*5^1*7^3*11^1*13^1
4022	1695330000	1000	2^4*3^4*5^4*7^1*13^1*23^1
4023	1695821400	1152	2^3*3^3*5^2*7^2*13^1*17^1*29^1
4024	1695909600	1296	2^5*3^2*5^2*7^2*11^1*19^1*23^1
4025	1696060080	960	2^4*3^3*5^1*11^1*13^1*17^2*19^1
4026	1696464000	1280	2^7*3^4*5^3*7^1*11^1*17^1
4027	1697794560	960	2^9*3^3*5^1*7^1*11^2*29^1
4028	1698128640	864	2^8*3^2*5^1*13^1*17^1*23^1*29^1
4029	1698160464	900	2^4*3^4*7^2*11^2*13^1*17^1
4030	1698196500	864	2^2*3^2*5^3*7^1*11^1*13^2*29^1
4031	1698278400	924	2^10*3^6*5^2*7^1*13^1
4032	1698840000	840	2^6*3^3*5^4*11^2*13^1
4033	1698977280	960	2^9*3^1*5^1*7^1*11^1*13^2*17^1
4034	1699261200	1080	2^4*3^3*5^2*7^2*13^2*19^1
4035	1699548480	1120	2^6*3^4*5^1*7^1*17^1*19^1*29^1
4036	1700319600	840	2^4*3^6*5^2*7^3*17^1
4037	1700755056	960	2^4*3^5*7^1*11^1*13^1*19^1*23^1
4038	1701010080	864	2^5*3^2*5^1*7^1*11^1*23^2*29^1
4039	1701176400	1080	2^4*3^2*5^2*7^1*11^1*17^1*19^2
4040	1701311040	896	2^6*3^7*5^1*11^1*13^1*17^1
4041	1701860160	1008	2^6*3^1*5^1*7^2*11^2*13^1*23^1
4042	1701928800	1152	2^5*3^3*5^2*11^1*13^1*19^1*29^1
4043	1702471680	864	2^11*3^2*5^1*7^2*13^1*29^1
4044	1702632960	960	2^9*3^5*5^1*7^1*17^1*23^1
4045	1702701000	1152	2^3*3^5*5^3*7^2*11^1*13^1
4046	1702995840	960	2^7*3^4*5^1*7^1*13^1*19^2
4047	1703196000	864	2^5*3^2*5^3*11^2*17^1*23^1
4048	1703251200	864	2^8*3^1*5^2*7^1*19^1*23^1*29^1
4049	1703283120	960	2^4*3^3*5^1*7^3*11^2*19^1
4050	1703618280	1152	2^3*3^2*5^1*7^2*13^1*17^1*19^1*23^1
4051	1704024000	896	2^6*3^3*5^3*7^3*23^1
4052	1704175200	1080	2^5*3^4*5^2*7^1*13^1*17^2
4053	1704371760	960	2^4*3^3*5^1*7^1*13^2*23^1*29^1
4054	1705017600	1080	2^8*3^4*5^2*11^1*13^1*23^1
4055	1705223520	864	2^5*3^2*5^1*7^2*11^1*13^3
4056	1705511808	1024	2^7*3^3*7^1*11^1*13^1*17^1*29^1
